contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,Underlying_Symbol,Underlying_Price_Snapshot,Expiration,Download_Date,Type
SPY260220P00626000,2026-02-13 15:47:38+00:00,626.0,0.29,0.16,0.17,-0.15,-34.09091,186.0,385.0,0.2895578857421874,False,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00627000,2026-02-13 15:35:11+00:00,627.0,0.25,0.18,0.19,-0.16,-39.02439,193.0,574.0,0.2898020239257812,False,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00628000,2026-02-13 15:39:34+00:00,628.0,0.17,0.18,0.19,-0.06999999,-29.166664,321.0,223.0,0.2851633984374999,False,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00629000,2026-02-13 15:48:35+00:00,629.0,0.32,0.19,0.2,-0.120000005,-27.272728,434.0,1075.0,0.2832102929687499,False,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00630000,2026-02-13 17:15:32+00:00,630.0,0.19,0.19,0.2,-0.26,-57.77778,1209.0,34323.0,0.2788158056640625,False,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00631000,2026-02-13 16:27:07+00:00,631.0,0.25,0.2,0.21,-0.19,-43.18182,212.0,1683.0,0.2763744238281249,False,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00632000,2026-02-13 14:48:57+00:00,632.0,0.42,0.2,0.21,-0.07000002,-14.285719,350.0,1108.0,0.2717357983398437,False,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00633000,2026-02-13 17:05:15+00:00,633.0,0.2,0.21,0.22,-0.3,-60.000004,203.0,2531.0,0.2690502783203125,False,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00634000,2026-02-13 17:05:15+00:00,634.0,0.21,0.22,0.23,-0.31,-59.615387,322.0,2286.0,0.266608896484375,False,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00635000,2026-02-13 17:17:10+00:00,635.0,0.23,0.23,0.24,-0.31,-57.407406,868.0,13614.0,0.26367923828125,False,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00636000,2026-02-13 15:59:12+00:00,636.0,0.34,0.24,0.25,-0.22999999,-40.350876,183.0,1362.0,0.2609937182617187,False,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00637000,2026-02-13 16:10:06+00:00,637.0,0.29,0.26,0.27,-0.33,-53.225807,881.0,2161.0,0.2595288891601562,False,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00638000,2026-02-13 17:05:15+00:00,638.0,0.25,0.28,0.29,-0.33999997,-57.627113,766.0,3308.0,0.2580640600585938,False,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00639000,2026-02-13 16:47:28+00:00,639.0,0.28,0.28,0.29,-0.38000003,-57.57576,182.0,4310.0,0.2534254345703125,False,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00640000,2026-02-13 17:13:50+00:00,640.0,0.28,0.28,0.29,-0.41,-59.42029,11574.0,39985.0,0.2485426708984375,False,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00641000,2026-02-13 17:17:13+00:00,641.0,0.3,0.31,0.32,-0.43,-58.90411,385.0,7728.0,0.24805439453125,False,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00642000,2026-02-13 17:08:17+00:00,642.0,0.31,0.34,0.35,-0.39999998,-56.338024,489.0,3270.0,0.2473219799804687,False,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00643000,2026-02-13 16:59:33+00:00,643.0,0.33,0.34,0.35,-0.51,-60.714283,2294.0,5243.0,0.2424392163085937,False,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00644000,2026-02-13 16:37:20+00:00,644.0,0.4,0.35,0.36,-0.45000002,-52.941174,665.0,11227.0,0.2390212817382812,False,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00645000,2026-02-13 17:19:33+00:00,645.0,0.4,0.38,0.4,-0.48,-54.545456,2421.0,39387.0,0.2387771435546875,False,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00646000,2026-02-13 16:54:18+00:00,646.0,0.4,0.4,0.42,-0.52,-56.52174,1513.0,23510.0,0.2360916235351562,False,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00647000,2026-02-13 17:17:47+00:00,647.0,0.42,0.43,0.45,-0.58000004,-58.000004,904.0,4225.0,0.2341385180664062,False,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00648000,2026-02-13 16:52:10+00:00,648.0,0.46,0.46,0.47,-0.5799999,-55.769226,1054.0,17909.0,0.2312088598632812,False,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00649000,2026-02-13 17:20:44+00:00,649.0,0.49,0.46,0.47,-0.61,-55.454544,1368.0,18067.0,0.2260819580078125,False,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00650000,2026-02-13 17:20:02+00:00,650.0,0.54,0.52,0.53,-0.60999995,-53.043476,12321.0,71303.0,0.2265702343749999,False,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00651000,2026-02-13 17:17:46+00:00,651.0,0.54,0.56,0.57,-0.71,-56.8,698.0,11555.0,0.2248612670898437,False,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00652000,2026-02-13 17:13:56+00:00,652.0,0.54,0.59,0.6,-0.74999994,-58.13953,16562.0,18866.0,0.2220536779785155,False,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00653000,2026-02-13 17:18:36+00:00,653.0,0.66,0.6,0.61,-0.7699999,-53.84615,1051.0,25315.0,0.2175371215820312,False,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00654000,2026-02-13 17:19:06+00:00,654.0,0.68,0.67,0.69,-0.91,-57.232704,1765.0,10360.0,0.2182695361328124,False,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00655000,2026-02-13 17:19:51+00:00,655.0,0.75,0.68,0.69,-0.77,-50.657894,38174.0,62012.0,0.2127764270019531,False,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00656000,2026-02-13 17:17:42+00:00,656.0,0.75,0.74,0.76,-0.94000006,-55.621304,1510.0,16151.0,0.2121660815429687,False,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00657000,2026-02-13 17:18:07+00:00,657.0,0.84,0.82,0.84,-0.87000006,-50.877197,600.0,25026.0,0.2117998742675781,False,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00658000,2026-02-13 17:19:08+00:00,658.0,0.9,0.89,0.9,-0.9200001,-50.549454,18545.0,46674.0,0.2098467687988281,False,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00659000,2026-02-13 17:08:09+00:00,659.0,0.91,0.96,0.97,-1.03,-53.09278,1267.0,24016.0,0.2081378015136718,False,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00660000,2026-02-13 17:20:24+00:00,660.0,1.03,1.03,1.04,-1.0,-49.261086,17218.0,75254.0,0.2061846960449218,False,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00661000,2026-02-13 17:15:49+00:00,661.0,1.01,1.05,1.06,-1.1200001,-52.582165,1209.0,22813.0,0.2013019323730468,False,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00662000,2026-02-13 17:20:00+00:00,662.0,1.21,1.18,1.2,-1.0699999,-46.92982,1075.0,36120.0,0.2024005541992187,False,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00663000,2026-02-13 17:17:29+00:00,663.0,1.21,1.25,1.26,-1.2,-49.792534,557.0,13856.0,0.1991046887207031,False,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00664000,2026-02-13 17:19:59+00:00,664.0,1.4,1.35,1.37,-1.1999999,-46.153847,678.0,3369.0,0.1978839978027343,False,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00665000,2026-02-13 17:20:01+00:00,665.0,1.5,1.44,1.46,-1.23,-45.054943,6852.0,45576.0,0.1955036505126953,False,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00666000,2026-02-13 17:19:17+00:00,666.0,1.61,1.55,1.57,-1.34,-45.42373,1233.0,3723.0,0.1936115795898437,False,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00667000,2026-02-13 17:19:12+00:00,667.0,1.71,1.61,1.62,-1.3399999,-43.93442,727.0,15310.0,0.1889729541015625,False,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00668000,2026-02-13 17:16:51+00:00,668.0,1.74,1.79,1.8,-1.6099999,-48.0597,469.0,5245.0,0.1892781268310547,False,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00669000,2026-02-13 17:20:01+00:00,669.0,1.98,1.86,1.88,-1.48,-42.774567,1385.0,5003.0,0.1853108813476562,False,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00670000,2026-02-13 17:21:07+00:00,670.0,2.0,1.96,1.97,-1.6400001,-45.054947,16745.0,79246.0,0.1815267395019531,False,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00671000,2026-02-13 17:19:59+00:00,671.0,2.27,2.22,2.24,-1.6500001,-42.09184,921.0,6355.0,0.1837239831542968,False,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00672000,2026-02-13 17:17:43+00:00,672.0,2.32,2.27,2.29,-1.7700002,-43.276287,1197.0,8042.0,0.1778646667480468,False,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00673000,2026-02-13 17:13:55+00:00,673.0,2.4,2.44,2.46,-1.9499998,-44.827583,1396.0,4407.0,0.1757894921875,False,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00674000,2026-02-13 17:17:46+00:00,674.0,2.68,2.72,2.74,-2.14,-44.398342,1781.0,5586.0,0.1767050103759765,False,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00675000,2026-02-13 17:20:17+00:00,675.0,2.92,2.9,2.92,-1.9000001,-39.41909,22065.0,61716.0,0.1740194903564453,False,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00676000,2026-02-13 17:19:50+00:00,676.0,3.21,3.11,3.13,-2.2199998,-40.883976,1314.0,3301.0,0.1718222467041015,False,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00677000,2026-02-13 17:16:51+00:00,677.0,3.27,3.32,3.34,-2.1599998,-39.779003,2065.0,9188.0,0.1691977612304687,False,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00678000,2026-02-13 17:17:43+00:00,678.0,3.51,3.57,3.59,-2.2900002,-39.48276,2214.0,12087.0,0.1672446557617187,False,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00679000,2026-02-13 17:19:21+00:00,679.0,3.9,3.82,3.85,-2.2199998,-36.27451,2495.0,4045.0,0.1651084466552734,False,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00680000,2026-02-13 17:21:10+00:00,680.0,4.0,3.95,3.96,-2.3200002,-36.708862,17464.0,40118.0,0.1585167156982422,False,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00681000,2026-02-13 17:21:13+00:00,681.0,4.25,4.23,4.25,-2.4899998,-36.94362,3551.0,5832.0,0.1561974029541015,False,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00682000,2026-02-13 17:19:50+00:00,682.0,4.8,4.55,4.57,-2.29,-32.29901,2803.0,5425.0,0.1541832629394531,False,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00683000,2026-02-13 17:21:07+00:00,683.0,4.87,4.89,4.91,-2.65,-35.23936,3385.0,4728.0,0.1520470538330078,False,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00684000,2026-02-13 17:20:17+00:00,684.0,5.37,5.19,5.22,-2.54,-32.11125,1925.0,4466.0,0.1485680847167969,False,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00685000,2026-02-13 17:20:25+00:00,685.0,5.74,5.7,5.73,-2.6100006,-31.25749,4016.0,31435.0,0.1494836029052734,False,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00686000,2026-02-13 17:20:57+00:00,686.0,5.97,5.94,5.97,-2.85,-32.312927,1269.0,3174.0,0.1430444583129883,True,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00687000,2026-02-13 17:20:09+00:00,687.0,6.58,6.5,6.51,-3.0,-31.31524,1473.0,9902.0,0.1433496310424805,True,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00688000,2026-02-13 17:18:57+00:00,688.0,7.15,6.72,6.83,-2.65,-27.040815,4624.0,6814.0,0.1374903146362305,True,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00689000,2026-02-13 17:19:07+00:00,689.0,7.46,7.35,7.45,-3.0199995,-28.81679,320.0,5636.0,0.1383753155517578,True,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00690000,2026-02-13 17:20:01+00:00,690.0,8.09,7.87,8.0,-2.8199997,-25.847843,2900.0,20670.0,0.1367884173583984,True,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00691000,2026-02-13 17:17:42+00:00,691.0,8.36,8.19,8.37,-3.0900002,-26.9869,128.0,5479.0,0.1296473754882812,True,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00692000,2026-02-13 17:18:42+00:00,692.0,9.33,8.96,9.14,-3.17,-25.36,222.0,4585.0,0.132271860961914,True,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00693000,2026-02-13 17:19:34+00:00,693.0,9.83,9.36,9.53,-3.2399998,-24.789593,200.0,6243.0,0.1234218518066406,True,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00694000,2026-02-13 17:19:59+00:00,694.0,10.47,10.17,10.39,-3.62,-25.69198,135.0,5189.0,0.1271449591064453,True,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00695000,2026-02-13 17:16:46+00:00,695.0,10.68,10.8,11.06,-3.5699997,-25.05263,460.0,37822.0,0.124459439086914,True,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00696000,2026-02-13 17:14:50+00:00,696.0,11.03,11.33,11.56,-4.2700005,-27.9085,93.0,3657.0,0.1145108081054687,True,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00697000,2026-02-13 16:54:27+00:00,697.0,12.78,12.09,12.29,-3.3300009,-20.670397,39.0,1947.0,0.1107266662597656,True,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00698000,2026-02-13 16:48:28+00:00,698.0,14.0,13.12,13.38,-2.5699997,-15.509956,11.0,802.0,0.1206752972412109,True,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00699000,2026-02-13 15:35:57+00:00,699.0,17.43,13.98,14.23,-0.059999466,-0.34305012,9.0,2440.0,0.120553228149414,True,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00700000,2026-02-13 17:16:14+00:00,700.0,14.74,14.87,15.11,-3.6900005,-20.021708,2456.0,3800.0,0.1209804699707031,True,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00701000,2026-02-13 16:12:18+00:00,701.0,17.95,15.79,16.02,-0.6099987,-3.286631,2.0,10.0,0.1223232299804687,True,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00702000,2026-02-13 16:31:21+00:00,702.0,18.72,16.49,16.72,-0.8200016,-4.196528,32.0,10.0,0.1098721826171875,True,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00703000,2026-02-13 15:05:03+00:00,703.0,22.48,17.69,17.91,4.1499996,22.640478,3.0,6.0,0.1272059936523437,True,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00704000,2026-02-13 16:33:55+00:00,704.0,20.03,18.66,18.86,0.62000084,3.1942341,16.0,15.0,0.1294032373046875,True,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00705000,2026-02-13 17:13:42+00:00,705.0,19.42,19.67,20.01,-4.58,-19.083334,22.0,86.0,0.1436853210449218,True,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00706000,2026-02-12 20:51:39+00:00,706.0,24.04,19.23,21.88,0.30000114,1.2636948,2.0,14.0,0.190865025024414,True,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00707000,2026-02-13 16:09:36+00:00,707.0,23.12,21.66,21.76,-4.41,-16.018888,1.0,14.0,0.137703935546875,True,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00708000,2026-02-12 20:55:08+00:00,708.0,26.5,21.37,24.11,0.0,0.0,1302.0,0.0,0.2125933233642578,True,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00709000,2026-02-12 16:42:02+00:00,709.0,23.49,22.93,25.17,0.0,0.0,10.0,0.0,0.2211991943359375,True,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00710000,2026-02-13 14:31:39+00:00,710.0,28.38,24.64,24.83,0.5299988,1.9030477,1.0,174.0,0.1576011975097656,True,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00711000,2026-02-05 20:37:46+00:00,711.0,32.69,24.37,26.91,-0.8600006,-2.5633402,1.0,1.0,0.2220536779785155,True,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00712000,2026-02-11 19:03:50+00:00,712.0,19.49,25.33,28.14,0.0,0.0,3.0,0.0,0.2380447290039062,True,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00713000,2026-02-12 18:52:04+00:00,713.0,28.0,26.44,29.17,0.0,0.0,2.0,0.0,0.2452468054199219,True,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00714000,2026-02-12 16:54:45+00:00,714.0,30.0,27.36,30.15,0.0,0.0,1.0,0.0,0.2502516381835937,True,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00715000,2026-02-12 20:50:54+00:00,715.0,34.1,28.35,31.26,0.0,0.0,31.0,2.0,0.2609326837158203,True,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00716000,2026-02-11 15:39:04+00:00,716.0,24.8,29.27,32.24,0.0,0.0,6.0,0.0,0.2658764819335937,True,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00717000,2026-01-30 18:19:51+00:00,717.0,28.8,30.2,33.17,0.0,0.0,4.0,0.0,0.2685620019531249,True,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00718000,2026-02-13 16:46:24+00:00,718.0,33.1,31.43,34.17,0.97999954,3.051057,3.0,0.0,0.2742992492675781,True,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00719000,2026-02-03 14:34:21+00:00,719.0,23.25,32.4,35.14,0.0,0.0,1.0,0.0,0.2785716674804687,True,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00720000,2026-02-12 21:14:29+00:00,720.0,37.83,33.34,35.98,0.0,0.0,811.0,20.0,0.2764354583740234,True,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00723000,2026-01-30 21:00:00+00:00,723.0,30.94,35.74,39.17,0.0,0.0,4.0,0.0,0.3022530712890625,True,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00724000,2026-02-02 18:27:38+00:00,724.0,27.8,37.39,39.86,0.0,0.0,,0.0,0.2919992675781249,True,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00725000,2026-02-12 21:14:29+00:00,725.0,42.81,38.33,41.14,0.0,0.0,573.0,8.0,0.3117744604492187,True,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00730000,2026-02-12 20:50:54+00:00,730.0,47.21,43.33,46.14,0.0,0.0,50.0,4.0,0.3385075915527343,True,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00735000,2026-01-26 20:58:49+00:00,735.0,42.23,48.35,51.15,0.0,0.0,4.0,0.0,0.36524072265625,True,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00740000,2026-01-29 14:49:34+00:00,740.0,46.11,53.33,56.11,0.0,0.0,1.0,0.0,0.3884338500976562,True,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00745000,2025-12-19 15:52:02+00:00,745.0,65.93,52.12,55.51,0.0,0.0,2.0,0.0,1.0000000000000004e-05,True,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00750000,2026-02-12 21:11:23+00:00,750.0,67.37,62.74,66.17,0.0,0.0,2110.0,70.0,0.4412897668457031,True,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00755000,2026-02-06 19:33:02+00:00,755.0,65.79,68.36,71.17,0.0,0.0,1000.0,0.0,0.4653373779296875,True,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00760000,2026-02-05 20:57:20+00:00,760.0,82.76,73.37,76.11,0.0,0.0,7.0,0.0,0.4848684326171875,True,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00765000,2026-02-05 20:57:20+00:00,765.0,87.7,78.51,81.22,0.0,0.0,1.0,0.0,0.5152636364746093,True,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00770000,2026-02-05 20:57:20+00:00,770.0,92.72,83.33,86.14,0.0,0.0,8.0,0.0,0.5327195166015625,True,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00780000,2025-12-15 15:03:53+00:00,780.0,99.27,87.12,90.41,0.0,0.0,2.0,0.0,1.0000000000000004e-05,True,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00785000,2026-01-20 20:56:18+00:00,785.0,106.26,98.37,101.08,0.0,0.0,7.0,0.0,0.5942423388671876,True,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00790000,2026-01-20 20:56:18+00:00,790.0,111.28,103.43,106.24,0.0,0.0,3.0,0.0,0.6275672009277344,True,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00795000,2025-12-29 20:50:07+00:00,795.0,106.93,102.49,105.3,0.0,0.0,1.0,0.0,1.0000000000000004e-05,True,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260220P00800000,2026-01-02 19:57:16+00:00,800.0,114.96,106.28,109.08,0.0,0.0,14.0,0.0,1.0000000000000004e-05,True,REGULAR,USD,SPY,685.6500244140625,2026-02-20,2026-02-13 12:51:18,Put
SPY260320C00245000,2026-02-11 15:38:27+00:00,245.0,446.7,439.96,442.77,0.0,0.0,4.0,58.0,1.439455927734375,True,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Call
SPY260320C00250000,2026-02-09 19:50:36+00:00,250.0,446.74,434.34,437.76,0.0,0.0,1.0,35.0,1.3134799951171874,True,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Call
SPY260320C00255000,2025-06-24 13:31:31+00:00,255.0,355.14,392.52,395.99,0.0,0.0,,22.0,1.0000000000000004e-05,True,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Call
SPY260320C00260000,2026-02-03 16:17:13+00:00,260.0,433.5,424.38,427.61,0.0,0.0,1.0,29.0,1.2431678466796874,True,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Call
SPY260320C00265000,2026-02-04 16:55:20+00:00,265.0,422.05,419.62,422.7,0.0,0.0,1.0,11.0,1.2793004785156248,True,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Call
