contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,OptionType,Symbol,Stock_Price,Expiry,Data_Date
SPY260212P00678000,2026-02-12 19:24:32+00:00,678.0,0.03,0.03,0.04,-0.049999997,-62.499996,71694.0,2092,0.1079190771484375,False,REGULAR,USD,Put,SPY,685.4161987304688,2026-02-12,2026-02-12 19:56:15
SPY260212P00679000,2026-02-12 19:26:01+00:00,679.0,0.05,0.05,0.06,-0.040000003,-44.444447,68370.0,2174,0.10254803710937499,False,REGULAR,USD,Put,SPY,685.4161987304688,2026-02-12,2026-02-12 19:56:15
SPY260212P00680000,2026-02-12 19:25:41+00:00,680.0,0.06,0.06,0.07,-0.05,-45.454544,194992.0,9507,0.0922942333984375,False,REGULAR,USD,Put,SPY,685.4161987304688,2026-02-12,2026-02-12 19:56:15
SPY260212P00681000,2026-02-12 19:26:01+00:00,681.0,0.14,0.13,0.14,0.0,0.0,116092.0,2378,0.0922942333984375,False,REGULAR,USD,Put,SPY,685.4161987304688,2026-02-12,2026-02-12 19:56:15
SPY260212P00682000,2026-02-12 19:26:02+00:00,682.0,0.25,0.24,0.25,0.060000002,31.578947,177556.0,4070,0.0913176806640625,False,REGULAR,USD,Put,SPY,685.4161987304688,2026-02-12,2026-02-12 19:56:15
SPY260212P00683000,2026-02-12 19:26:02+00:00,683.0,0.45,0.44,0.45,0.21,91.304344,230639.0,4447,0.0922942333984375,False,REGULAR,USD,Put,SPY,685.4161987304688,2026-02-12,2026-02-12 19:56:15
SPY260212P00684000,2026-02-12 19:26:10+00:00,684.0,0.68,0.7,0.72,0.38,126.666664,234740.0,3727,0.0913176806640625,False,REGULAR,USD,Put,SPY,685.4161987304688,2026-02-12,2026-02-12 19:56:15
SPY260212P00685000,2026-02-12 19:26:13+00:00,685.0,1.16,1.14,1.15,0.79999995,222.2222,189137.0,7967,0.09400320068359375,False,REGULAR,USD,Put,SPY,685.4161987304688,2026-02-12,2026-02-12 19:56:15
SPY260212P00686000,2026-02-12 19:26:08+00:00,686.0,1.74,1.7,1.74,1.28,312.19507,115250.0,7309,0.09961837890625,True,REGULAR,USD,Put,SPY,685.4161987304688,2026-02-12,2026-02-12 19:56:15
SPY260212P00687000,2026-02-12 19:26:01+00:00,687.0,2.39,2.34,2.35,1.8100002,430.95258,114858.0,2994,0.09876389526367188,True,REGULAR,USD,Put,SPY,685.4161987304688,2026-02-12,2026-02-12 19:56:15
SPY260212P00688000,2026-02-12 19:25:28+00:00,688.0,2.95,2.92,3.0,2.2,293.33334,178195.0,4775,0.09205009521484375,True,REGULAR,USD,Put,SPY,685.4161987304688,2026-02-12,2026-02-12 19:56:15
SPY260212P00689000,2026-02-12 19:23:41+00:00,689.0,3.89,4.01,4.08,2.94,309.47366,138114.0,13746,0.11988184814453123,True,REGULAR,USD,Put,SPY,685.4161987304688,2026-02-12,2026-02-12 19:56:15
SPY260212P00690000,2026-02-12 19:25:20+00:00,690.0,4.77,4.77,4.86,3.5900002,304.23734,218658.0,8337,0.1137783935546875,True,REGULAR,USD,Put,SPY,685.4161987304688,2026-02-12,2026-02-12 19:56:15
SPY260212P00691000,2026-02-12 19:25:27+00:00,691.0,5.81,5.77,5.81,4.33,296.57535,179840.0,4703,0.12329978271484376,True,REGULAR,USD,Put,SPY,685.4161987304688,2026-02-12,2026-02-12 19:56:15
SPY260212P00692000,2026-02-12 19:25:00+00:00,692.0,6.87,6.86,6.97,5.0499997,277.47247,213896.0,8197,0.16211775390625,True,REGULAR,USD,Put,SPY,685.4161987304688,2026-02-12,2026-02-12 19:56:15
SPY260212P00693000,2026-02-12 19:24:01+00:00,693.0,7.69,7.76,7.91,5.4300003,240.26552,204690.0,6619,0.17041845214843754,True,REGULAR,USD,Put,SPY,685.4161987304688,2026-02-12,2026-02-12 19:56:15
SPY260212P00694000,2026-02-12 19:21:16+00:00,694.0,8.8,9.27,9.36,6.0600004,221.16792,126833.0,3866,0.24414818359375,True,REGULAR,USD,Put,SPY,685.4161987304688,2026-02-12,2026-02-12 19:56:15
SPY260212P00695000,2026-02-12 19:24:17+00:00,695.0,9.75,10.03,10.09,6.42,192.7928,53024.0,4906,0.22852333984375,True,REGULAR,USD,Put,SPY,685.4161987304688,2026-02-12,2026-02-12 19:56:15
SPY260212P00696000,2026-02-12 19:16:55+00:00,696.0,11.54,10.69,10.89,7.64,195.89743,15571.0,3371,0.2133867724609375,True,REGULAR,USD,Put,SPY,685.4161987304688,2026-02-12,2026-02-12 19:56:15
SPY260212P00697000,2026-02-12 19:17:00+00:00,697.0,12.48,11.94,12.07,7.6599994,158.92114,12131.0,3910,0.257819921875,True,REGULAR,USD,Put,SPY,685.4161987304688,2026-02-12,2026-02-12 19:56:15
SPY260212P00698000,2026-02-12 19:17:26+00:00,698.0,13.25,12.69,12.82,7.61,134.92908,5072.0,470,0.22852333984375,True,REGULAR,USD,Put,SPY,685.4161987304688,2026-02-12,2026-02-12 19:56:15
SPY260212P00699000,2026-02-12 19:17:26+00:00,699.0,14.21,14.12,14.28,7.46,110.51852,2485.0,72,0.32031929687499994,True,REGULAR,USD,Put,SPY,685.4161987304688,2026-02-12,2026-02-12 19:56:15
SPY260212P00700000,2026-02-12 18:28:28+00:00,700.0,17.14,14.79,14.87,9.74,131.62163,1313.0,261,0.26709717285156254,True,REGULAR,USD,Put,SPY,685.4161987304688,2026-02-12,2026-02-12 19:56:15
SPY260212P00701000,2026-02-12 19:07:01+00:00,701.0,16.35,15.79,15.87,5.71,53.665413,214.0,1,0.28125718749999995,True,REGULAR,USD,Put,SPY,685.4161987304688,2026-02-12,2026-02-12 19:56:15
SPY260212P00702000,2026-02-12 18:52:51+00:00,702.0,16.98,16.75,16.92,8.66,104.08654,254.0,7,0.30591514404296877,True,REGULAR,USD,Put,SPY,685.4161987304688,2026-02-12,2026-02-12 19:56:15
SPY260212P00703000,2026-02-12 18:55:36+00:00,703.0,17.96,17.89,17.96,5.499999,44.141243,511.0,1,0.32813171874999997,True,REGULAR,USD,Put,SPY,685.4161987304688,2026-02-12,2026-02-12 19:56:15
SPY260212P00704000,2026-02-12 17:29:21+00:00,704.0,19.86,18.78,18.92,9.360001,89.14286,216.0,0,0.33350275878906255,True,REGULAR,USD,Put,SPY,685.4161987304688,2026-02-12,2026-02-12 19:56:15
SPY260212P00705000,2026-02-12 17:29:22+00:00,705.0,20.82,19.92,19.99,7.91,61.270332,183.0,0,0.36255520263671875,True,REGULAR,USD,Put,SPY,685.4161987304688,2026-02-12,2026-02-12 19:56:15
SPY260212P00706000,2026-02-11 14:42:54+00:00,706.0,10.8,20.6,20.98,0.0,0.0,4.0,0,0.3745179736328125,True,REGULAR,USD,Put,SPY,685.4161987304688,2026-02-12,2026-02-12 19:56:15
SPY260212P00707000,2026-02-03 15:16:11+00:00,707.0,14.84,21.6,21.98,0.0,0.0,,0,0.3881897119140625,True,REGULAR,USD,Put,SPY,685.4161987304688,2026-02-12,2026-02-12 19:56:15
SPY260212P00709000,2026-02-12 15:52:54+00:00,709.0,18.85,23.62,24.01,-2.3400002,-11.042945,5.0,0,0.42236905761718746,True,REGULAR,USD,Put,SPY,685.4161987304688,2026-02-12,2026-02-12 19:56:15
SPY260212P00710000,2026-02-12 15:52:54+00:00,710.0,19.8,23.5,26.18,1.6499996,9.090908,2.0,0,0.6191444335937502,True,REGULAR,USD,Put,SPY,685.4161987304688,2026-02-12,2026-02-12 19:56:15
SPY260212P00712000,2026-02-12 16:29:15+00:00,712.0,28.0,25.57,28.31,0.72999954,2.6769326,4.0,4,0.6687044848632814,True,REGULAR,USD,Put,SPY,685.4161987304688,2026-02-12,2026-02-12 19:56:15
SPY260212P00715000,2026-02-11 15:03:48+00:00,715.0,21.22,28.53,31.18,0.0,0.0,2.0,2,0.70117486328125,True,REGULAR,USD,Put,SPY,685.4161987304688,2026-02-12,2026-02-12 19:56:15
SPY260212P00727000,2026-02-11 16:11:38+00:00,727.0,35.55,40.4,43.18,0.0,0.0,8.0,0,0.5742230078125,True,REGULAR,USD,Put,SPY,685.4161987304688,2026-02-12,2026-02-12 19:56:15
SPY260212P00729000,2026-02-11 18:39:31+00:00,729.0,36.2,42.57,45.24,0.0,0.0,8.0,0,0.6435582519531251,True,REGULAR,USD,Put,SPY,685.4161987304688,2026-02-12,2026-02-12 19:56:15
SPY260212P00730000,2026-02-11 19:45:49+00:00,730.0,37.0,43.47,46.13,0.0,0.0,2.0,0,0.6123085644531252,True,REGULAR,USD,Put,SPY,685.4161987304688,2026-02-12,2026-02-12 19:56:15
SPY260212P00735000,2026-02-11 17:40:47+00:00,735.0,41.47,48.47,51.15,0.0,0.0,8.0,0,0.6718782812500002,True,REGULAR,USD,Put,SPY,685.4161987304688,2026-02-12,2026-02-12 19:56:15
SPY260212P00740000,2026-02-09 16:23:25+00:00,740.0,46.4,53.39,56.18,0.0,0.0,,0,0.7128934960937501,True,REGULAR,USD,Put,SPY,685.4161987304688,2026-02-12,2026-02-12 19:56:15
SPY260213C00500000,2026-02-12 15:15:15+00:00,500.0,193.6,183.33,186.85,-0.2599945,-0.13411456,1.0,27,2.361332221679687,True,REGULAR,USD,Call,SPY,685.4161987304688,2026-02-13,2026-02-12 19:56:15
SPY260213C00505000,2026-02-12 15:15:15+00:00,505.0,188.62,178.69,181.99,-0.05000305,-0.026502917,2.0,4,2.3374065002441395,True,REGULAR,USD,Call,SPY,685.4161987304688,2026-02-13,2026-02-12 19:56:15
SPY260213C00510000,2026-02-10 15:40:56+00:00,510.0,186.07,173.49,176.85,0.0,0.0,2.0,2,2.2348676940917964,True,REGULAR,USD,Call,SPY,685.4161987304688,2026-02-13,2026-02-12 19:56:15
SPY260213C00515000,2026-02-10 15:39:31+00:00,515.0,180.98,169.07,171.79,0.0,0.0,2.0,2,1.2812535937499998,True,REGULAR,USD,Call,SPY,685.4161987304688,2026-02-13,2026-02-12 19:56:15
SPY260213C00520000,2026-02-10 14:44:24+00:00,520.0,174.27,164.14,166.93,0.0,0.0,2.0,3,1.482424462890625,True,REGULAR,USD,Call,SPY,685.4161987304688,2026-02-13,2026-02-12 19:56:15
SPY260213C00525000,2026-02-12 17:31:58+00:00,525.0,159.33,158.96,161.88,-13.2400055,-7.672251,10.0,10,1.125004375,True,REGULAR,USD,Call,SPY,685.4161987304688,2026-02-13,2026-02-12 19:56:15
SPY260213C00530000,2026-01-20 17:05:40+00:00,530.0,155.43,154.07,156.65,0.0,0.0,,1,1.93359408203125,True,REGULAR,USD,Call,SPY,685.4161987304688,2026-02-13,2026-02-12 19:56:15
SPY260213C00540000,2026-01-23 15:52:27+00:00,540.0,151.72,143.38,146.87,0.0,0.0,2.0,2,1.8710943945312501,True,REGULAR,USD,Call,SPY,685.4161987304688,2026-02-13,2026-02-12 19:56:15
SPY260213C00545000,2026-02-06 14:33:18+00:00,545.0,139.21,138.37,141.75,0.0,0.0,1.0,6,1.7817393725585937,True,REGULAR,USD,Call,SPY,685.4161987304688,2026-02-13,2026-02-12 19:56:15
SPY260213C00550000,2026-02-10 14:57:04+00:00,550.0,146.01,133.71,136.88,0.0,0.0,4.0,13,1.7534192016601562,True,REGULAR,USD,Call,SPY,685.4161987304688,2026-02-13,2026-02-12 19:56:15
SPY260213C00555000,2026-02-06 20:55:03+00:00,555.0,137.31,129.1,131.69,0.0,0.0,1.0,5,1.6489275366210938,True,REGULAR,USD,Call,SPY,685.4161987304688,2026-02-13,2026-02-12 19:56:15
SPY260213C00560000,2026-01-27 19:48:05+00:00,560.0,137.48,124.08,126.84,0.0,0.0,,1,1.01172369140625,True,REGULAR,USD,Call,SPY,685.4161987304688,2026-02-13,2026-02-12 19:56:15
SPY260213C00565000,2026-02-11 18:16:57+00:00,565.0,127.4,118.44,121.54,0.0,0.0,8.0,4,1.4960962695312499,True,REGULAR,USD,Call,SPY,685.4161987304688,2026-02-13,2026-02-12 19:56:15
SPY260213C00570000,2026-01-16 15:25:28+00:00,570.0,124.58,114.08,116.94,0.0,0.0,,5,1.0058643457031249,True,REGULAR,USD,Call,SPY,685.4161987304688,2026-02-13,2026-02-12 19:56:15
SPY260213C00580000,2026-01-30 17:31:26+00:00,580.0,112.39,104.08,106.88,0.0,0.0,2.0,8,0.8828136718749999,True,REGULAR,USD,Call,SPY,685.4161987304688,2026-02-13,2026-02-12 19:56:15
SPY260213C00585000,2026-01-20 15:52:55+00:00,585.0,100.85,99.08,101.88,0.0,0.0,1.0,4,0.84179845703125,True,REGULAR,USD,Call,SPY,685.4161987304688,2026-02-13,2026-02-12 19:56:15
SPY260213C00590000,2026-02-10 20:23:19+00:00,590.0,104.14,94.01,96.71,0.0,0.0,1.0,9,1.2492713317871091,True,REGULAR,USD,Call,SPY,685.4161987304688,2026-02-13,2026-02-12 19:56:15
SPY260213C00595000,2026-02-12 15:15:15+00:00,595.0,98.65,89.12,91.91,0.099998474,0.101469785,2.0,12,0.79883013671875,True,REGULAR,USD,Call,SPY,685.4161987304688,2026-02-13,2026-02-12 19:56:15
SPY260213C00600000,2026-02-12 16:09:02+00:00,600.0,85.32,85.11,86.94,-7.919998,-8.494206,5.0,26,0.9819337744140625,True,REGULAR,USD,Call,SPY,685.4161987304688,2026-02-13,2026-02-12 19:56:15
SPY260213C00605000,2026-02-11 15:01:45+00:00,605.0,89.84,79.12,81.77,0.0,0.0,3.0,5,0.6289099609375001,True,REGULAR,USD,Call,SPY,685.4161987304688,2026-02-13,2026-02-12 19:56:15
SPY260213C00610000,2026-02-10 21:14:30+00:00,610.0,83.0,74.1,76.92,0.0,0.0,1.0,12,0.6679720703125002,True,REGULAR,USD,Call,SPY,685.4161987304688,2026-02-13,2026-02-12 19:56:15
SPY260213C00615000,2026-02-12 17:58:06+00:00,615.0,68.5,69.12,71.89,-9.540001,-12.224502,51.0,45,0.62305064453125,True,REGULAR,USD,Call,SPY,685.4161987304688,2026-02-13,2026-02-12 19:56:15
SPY260213C00620000,2026-02-12 17:29:21+00:00,620.0,64.83,65.34,65.46,-8.489998,-11.579374,91.0,123,0.5390671093750001,True,REGULAR,USD,Call,SPY,685.4161987304688,2026-02-13,2026-02-12 19:56:15
SPY260213C00625000,2026-02-12 18:59:33+00:00,625.0,60.14,58.85,61.8,-6.8600006,-10.238807,1.0,46,0.8630384790039063,True,REGULAR,USD,Call,SPY,685.4161987304688,2026-02-13,2026-02-12 19:56:15
SPY260213C00630000,2026-02-12 19:09:43+00:00,630.0,54.94,54.15,56.91,-7.670002,-12.2504425,207.0,52,0.51562984375,True,REGULAR,USD,Call,SPY,685.4161987304688,2026-02-13,2026-02-12 19:56:15
SPY260213C00635000,2026-02-12 19:24:59+00:00,635.0,50.5,49.15,50.69,-5.4900017,-9.8053255,122.0,149,0.5390671093750001,True,REGULAR,USD,Call,SPY,685.4161987304688,2026-02-13,2026-02-12 19:56:15
SPY260213C00640000,2026-02-12 19:12:27+00:00,640.0,44.42,44.08,46.75,-8.390003,-15.887148,257.0,60,0.6813996704101564,True,REGULAR,USD,Call,SPY,685.4161987304688,2026-02-13,2026-02-12 19:56:15
SPY260213C00643000,2026-02-12 16:06:36+00:00,643.0,45.28,41.15,43.91,-7.720001,-14.56604,2.0,2,0.6655306884765627,True,REGULAR,USD,Call,SPY,685.4161987304688,2026-02-13,2026-02-12 19:56:15
SPY260213C00644000,2026-02-12 18:33:38+00:00,644.0,39.84,40.15,42.87,-12.400002,-23.736603,8.0,2,0.6486851538085938,True,REGULAR,USD,Call,SPY,685.4161987304688,2026-02-13,2026-02-12 19:56:15
SPY260213C00645000,2026-02-12 18:37:30+00:00,645.0,39.6,38.7,41.52,-6.59,-14.267158,56.0,43,0.5932657861328126,True,REGULAR,USD,Call,SPY,685.4161987304688,2026-02-13,2026-02-12 19:56:15
SPY260213C00646000,2026-02-11 16:06:23+00:00,646.0,46.73,37.35,40.87,0.0,0.0,8.0,5,0.6247596118164063,True,REGULAR,USD,Call,SPY,685.4161987304688,2026-02-13,2026-02-12 19:56:15
SPY260213C00647000,2026-02-12 17:22:08+00:00,647.0,37.73,36.49,39.95,-8.130001,-17.727869,8.0,4,0.6215858154296876,True,REGULAR,USD,Call,SPY,685.4161987304688,2026-02-13,2026-02-12 19:56:15
SPY260213C00648000,2026-02-10 17:08:17+00:00,648.0,47.53,35.9,38.71,0.0,0.0,,3,0.5820354296875,True,REGULAR,USD,Call,SPY,685.4161987304688,2026-02-13,2026-02-12 19:56:15
SPY260213C00649000,2026-02-12 18:28:15+00:00,649.0,34.31,35.15,37.99,-9.809998,-22.23481,8.0,0,0.6015664843750002,True,REGULAR,USD,Call,SPY,685.4161987304688,2026-02-13,2026-02-12 19:56:15
SPY260213C00650000,2026-02-12 19:16:25+00:00,650.0,34.79,34.15,37.11,-8.119999,-18.923325,96.0,67,0.601810622558594,True,REGULAR,USD,Call,SPY,685.4161987304688,2026-02-13,2026-02-12 19:56:15
SPY260213C00651000,2026-02-12 16:17:46+00:00,651.0,33.99,32.67,35.96,-8.41,-19.834906,8.0,4,0.5737347314453125,True,REGULAR,USD,Call,SPY,685.4161987304688,2026-02-13,2026-02-12 19:56:15
SPY260213C00652000,2026-02-12 16:34:52+00:00,652.0,33.32,32.15,35.11,-10.09,-23.243492,8.0,2,0.5766643896484375,True,REGULAR,USD,Call,SPY,685.4161987304688,2026-02-13,2026-02-12 19:56:15
SPY260213C00655000,2026-02-12 19:21:12+00:00,655.0,30.56,29.19,31.94,-7.6900005,-20.104576,135.0,95,0.5219774365234374,True,REGULAR,USD,Call,SPY,685.4161987304688,2026-02-13,2026-02-12 19:56:15
SPY260213C00656000,2026-02-10 16:01:15+00:00,656.0,40.35,28.2,31.02,0.0,0.0,8.0,6,0.5173388110351562,True,REGULAR,USD,Call,SPY,685.4161987304688,2026-02-13,2026-02-12 19:56:15
SPY260213C00657000,2026-02-12 18:56:23+00:00,657.0,28.34,27.2,29.95,-9.599998,-25.303108,6.0,1,0.4978077563476563,True,REGULAR,USD,Call,SPY,685.4161987304688,2026-02-13,2026-02-12 19:56:15
SPY260213C00658000,2026-02-12 18:18:38+00:00,658.0,25.17,26.2,28.95,-12.030001,-32.33871,3.0,4,0.4852346398925781,True,REGULAR,USD,Call,SPY,685.4161987304688,2026-02-13,2026-02-12 19:56:15
SPY260213C00659000,2026-02-12 18:28:34+00:00,659.0,23.97,25.2,27.88,-13.33,-35.737267,3.0,30,0.46582565429687506,True,REGULAR,USD,Call,SPY,685.4161987304688,2026-02-13,2026-02-12 19:56:15
SPY260213C00660000,2026-02-12 19:22:41+00:00,660.0,25.35,25.32,25.43,-7.5199986,-22.878002,306.0,132,0.20313296874999998,True,REGULAR,USD,Call,SPY,685.4161987304688,2026-02-13,2026-02-12 19:56:15
SPY260213C00661000,2026-02-12 19:08:01+00:00,661.0,23.97,24.22,24.34,-10.940001,-31.337727,87.0,23,1.0000000000000003e-05,True,REGULAR,USD,Call,SPY,685.4161987304688,2026-02-13,2026-02-12 19:56:15
SPY260213C00662000,2026-02-12 17:29:23+00:00,662.0,22.6,23.37,23.58,-8.58,-27.51764,1.0,21,0.256843369140625,True,REGULAR,USD,Call,SPY,685.4161987304688,2026-02-13,2026-02-12 19:56:15
SPY260213C00663000,2026-02-12 19:14:15+00:00,663.0,21.72,22.38,22.54,-6.790001,-23.81621,9.0,8,0.23633576171874998,True,REGULAR,USD,Call,SPY,685.4161987304688,2026-02-13,2026-02-12 19:56:15
SPY260213C00664000,2026-02-12 19:14:15+00:00,664.0,20.74,21.51,21.71,-6.74,-24.52693,4.0,26,0.26587648193359376,True,REGULAR,USD,Call,SPY,685.4161987304688,2026-02-13,2026-02-12 19:56:15
SPY260213C00665000,2026-02-12 19:04:35+00:00,665.0,19.99,20.52,20.66,-7.3600006,-26.910423,39.0,168,0.24658956542968752,True,REGULAR,USD,Call,SPY,685.4161987304688,2026-02-13,2026-02-12 19:56:15
SPY260213C00666000,2026-02-12 17:39:29+00:00,666.0,19.1,19.54,19.73,-10.08,-34.54421,11.0,7,0.249030947265625,True,REGULAR,USD,Call,SPY,685.4161987304688,2026-02-13,2026-02-12 19:56:15
SPY260213C00667000,2026-02-12 16:37:58+00:00,667.0,18.8,18.25,18.37,-7.800001,-29.323313,11.0,44,1.0000000000000003e-05,True,REGULAR,USD,Call,SPY,685.4161987304688,2026-02-13,2026-02-12 19:56:15
SPY260213C00668000,2026-02-12 18:40:09+00:00,668.0,16.65,17.5,17.79,-9.720001,-36.860073,24.0,19,0.2375564526367187,True,REGULAR,USD,Call,SPY,685.4161987304688,2026-02-13,2026-02-12 19:56:15
SPY260213C00669000,2026-02-12 19:14:41+00:00,669.0,15.83,16.59,16.79,-8.969999,-36.169353,54.0,49,0.22705851074218747,True,REGULAR,USD,Call,SPY,685.4161987304688,2026-02-13,2026-02-12 19:56:15
SPY260213C00670000,2026-02-12 19:08:36+00:00,670.0,15.39,15.61,15.82,-7.5099993,-32.794758,2637.0,393,0.22022264160156246,True,REGULAR,USD,Call,SPY,685.4161987304688,2026-02-13,2026-02-12 19:56:15
SPY260213C00671000,2026-02-12 19:14:15+00:00,671.0,13.97,14.67,14.86,-7.9800005,-36.355354,20.0,51,0.21436332519531248,True,REGULAR,USD,Call,SPY,685.4161987304688,2026-02-13,2026-02-12 19:56:15
SPY260213C00672000,2026-02-12 19:03:14+00:00,672.0,13.45,13.69,13.95,-7.7799997,-36.646255,42.0,54,0.21314263427734376,True,REGULAR,USD,Call,SPY,685.4161987304688,2026-02-13,2026-02-12 19:56:15
SPY260213C00673000,2026-02-12 18:56:53+00:00,673.0,12.57,12.79,12.96,-6.24,-33.173843,86.0,377,0.20264469238281246,True,REGULAR,USD,Call,SPY,685.4161987304688,2026-02-13,2026-02-12 19:56:15
SPY260213C00674000,2026-02-12 19:23:28+00:00,674.0,12.0,11.81,12.07,-6.8500004,-36.339523,63.0,140,0.20142400146484374,True,REGULAR,USD,Call,SPY,685.4161987304688,2026-02-13,2026-02-12 19:56:15
SPY260213C00675000,2026-02-12 19:25:19+00:00,675.0,11.0,10.88,11.16,-7.299999,-39.89071,260.0,379,0.19678537597656248,True,REGULAR,USD,Call,SPY,685.4161987304688,2026-02-13,2026-02-12 19:56:15
SPY260213C00676000,2026-02-12 18:58:30+00:00,676.0,9.56,9.95,10.21,-8.079999,-45.804985,41.0,342,0.18799640136718748,True,REGULAR,USD,Call,SPY,685.4161987304688,2026-02-13,2026-02-12 19:56:15
SPY260213C00677000,2026-02-12 18:54:12+00:00,677.0,9.41,9.23,9.38,-7.5300007,-44.451004,130.0,725,0.18763019409179688,True,REGULAR,USD,Call,SPY,685.4161987304688,2026-02-13,2026-02-12 19:56:15
SPY260213C00678000,2026-02-12 19:16:44+00:00,678.0,7.89,8.37,8.54,-7.4100003,-48.431377,296.0,859,0.18470053588867186,True,REGULAR,USD,Call,SPY,685.4161987304688,2026-02-13,2026-02-12 19:56:15
SPY260213C00679000,2026-02-12 19:22:23+00:00,679.0,7.45,7.29,7.41,-6.88,-48.011166,560.0,1345,0.161141201171875,True,REGULAR,USD,Call,SPY,685.4161987304688,2026-02-13,2026-02-12 19:56:15
SPY260213C00680000,2026-02-12 19:24:59+00:00,680.0,6.72,6.66,6.89,-6.72,-50.0,4047.0,2475,0.17603363037109376,True,REGULAR,USD,Call,SPY,685.4161987304688,2026-02-13,2026-02-12 19:56:15
SPY260213C00681000,2026-02-12 19:25:13+00:00,681.0,6.02,5.88,5.92,-6.85,-53.224552,1259.0,821,0.16108016662597657,True,REGULAR,USD,Call,SPY,685.4161987304688,2026-02-13,2026-02-12 19:56:15
SPY260213C00682000,2026-02-12 19:25:14+00:00,682.0,5.27,5.19,5.23,-6.03,-53.36283,5303.0,1294,0.1606529248046875,True,REGULAR,USD,Call,SPY,685.4161987304688,2026-02-13,2026-02-12 19:56:15
SPY260213C00683000,2026-02-12 19:25:11+00:00,683.0,4.57,4.34,4.38,-6.07,-57.04887,14112.0,1253,0.14966670654296876,True,REGULAR,USD,Call,SPY,685.4161987304688,2026-02-13,2026-02-12 19:56:15
SPY260213C00684000,2026-02-12 19:25:44+00:00,684.0,3.88,3.83,3.85,-5.62,-59.157894,33653.0,1655,0.15296257202148442,True,REGULAR,USD,Call,SPY,685.4161987304688,2026-02-13,2026-02-12 19:56:15
SPY260213C00685000,2026-02-12 19:26:03+00:00,685.0,3.09,3.09,3.1,-5.5999994,-64.44189,53458.0,3734,0.14283083740234376,True,REGULAR,USD,Call,SPY,685.4161987304688,2026-02-13,2026-02-12 19:56:15
SPY260213C00686000,2026-02-12 19:26:00+00:00,686.0,2.63,2.63,2.64,-5.55,-67.68292,55008.0,2514,0.14441773559570312,False,REGULAR,USD,Call,SPY,685.4161987304688,2026-02-13,2026-02-12 19:56:15
SPY260213C00687000,2026-02-12 19:25:36+00:00,687.0,2.21,2.2,2.21,-4.93,-69.047615,36842.0,2057,0.14490601196289063,False,REGULAR,USD,Call,SPY,685.4161987304688,2026-02-13,2026-02-12 19:56:15
SPY260213C00688000,2026-02-12 19:26:03+00:00,688.0,1.67,1.68,1.7,-4.71,-73.82445,34475.0,2366,0.13843635009765626,False,REGULAR,USD,Call,SPY,685.4161987304688,2026-02-13,2026-02-12 19:56:15
SPY260213C00689000,2026-02-12 19:26:00+00:00,689.0,1.33,1.3,1.31,-4.38,-76.70753,34144.0,4582,0.13495738098144533,False,REGULAR,USD,Call,SPY,685.4161987304688,2026-02-13,2026-02-12 19:56:15
SPY260213C00690000,2026-02-12 19:26:01+00:00,690.0,1.0,0.97,0.98,-3.8899999,-79.5501,72624.0,5569,0.13147841186523437,False,REGULAR,USD,Call,SPY,685.4161987304688,2026-02-13,2026-02-12 19:56:15
SPY260213C00691000,2026-02-12 19:26:11+00:00,691.0,0.75,0.74,0.75,-3.4299998,-82.05741,33822.0,7308,0.13099013549804686,False,REGULAR,USD,Call,SPY,685.4161987304688,2026-02-13,2026-02-12 19:56:15
SPY260213C00692000,2026-02-12 19:26:00+00:00,692.0,0.56,0.56,0.57,-2.98,-83.943665,34375.0,7470,0.13099013549804686,False,REGULAR,USD,Call,SPY,685.4161987304688,2026-02-13,2026-02-12 19:56:15
SPY260213C00693000,2026-02-12 19:25:29+00:00,693.0,0.43,0.41,0.42,-2.5,-85.32423,39664.0,7075,0.13037979003906247,False,REGULAR,USD,Call,SPY,685.4161987304688,2026-02-13,2026-02-12 19:56:15
SPY260213C00694000,2026-02-12 19:25:50+00:00,694.0,0.29,0.28,0.29,-2.08,-87.76372,52822.0,7743,0.12818254638671872,False,REGULAR,USD,Call,SPY,685.4161987304688,2026-02-13,2026-02-12 19:56:15
SPY260213C00695000,2026-02-12 19:25:19+00:00,695.0,0.21,0.2,0.21,-1.65,-88.70968,71771.0,17569,0.12842668457031248,False,REGULAR,USD,Call,SPY,685.4161987304688,2026-02-13,2026-02-12 19:56:15
SPY260213C00696000,2026-02-12 19:24:51+00:00,696.0,0.14,0.14,0.15,-1.27,-90.07092,35662.0,21968,0.1289149609375,False,REGULAR,USD,Call,SPY,685.4161987304688,2026-02-13,2026-02-12 19:56:15
SPY260213C00697000,2026-02-12 19:25:11+00:00,697.0,0.1,0.1,0.11,-0.92999995,-89.42307,25595.0,7590,0.129891513671875,False,REGULAR,USD,Call,SPY,685.4161987304688,2026-02-13,2026-02-12 19:56:15
SPY260213C00698000,2026-02-12 19:25:31+00:00,698.0,0.08,0.07,0.08,-0.62,-88.57143,22666.0,6636,0.1313563427734375,False,REGULAR,USD,Call,SPY,685.4161987304688,2026-02-13,2026-02-12 19:56:15
